train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
16605,Train,PAZ,Payangadi,09:10,09:11,110.0,1,MTWTFSS
16605,Train,VAPM,Valapattanam,09:19,09:20,125.0,1,MTWTFSS
16605,Train,CAN,Kannur,09:32,09:35,132.0,1,MTWTFSS
16605,Train,TLY,Thalassery,09:54,09:55,153.0,1,MTWTFSS
16605,Train,MAHE,Mahe,10:04,10:05,162.0,1,MTWTFSS
16605,Train,BDJ,Vadakara,10:19,10:20,175.0,1,MTWTFSS
16605,Train,PYOL,PAYYOLI,10:26,10:27,184.0,1,MTWTFSS
16605,Train,QLD,Quilandi,10:39,10:40,197.0,1,MTWTFSS
16605,Train,CLT,Kozhikkode,11:07,11:10,221.0,1,MTWTFSS
16605,Train,FK,Ferok,11:24,11:25,231.0,1,MTWTFSS
16605,Train,VLI,Vallikunnu,11:34,11:35,241.0,1,MTWTFSS
16605,Train,PGI,Parpanangadi,11:44,11:45,246.0,1,MTWTFSS
16605,Train,TA,Tanur,11:54,11:55,254.0,1,MTWTFSS
16605,Train,TIR,Tirur,12:08,12:10,262.0,1,MTWTFSS
16605,Train,KTU,Kuttippuram,12:29,12:30,277.0,1,MTWTFSS
16605,Train,PTB,Pattambi,12:49,12:50,296.0,1,MTWTFSS
16605,Train,SRR,Shoranur Jn,13:25,13:30,307.0,1,MTWTFSS
16605,Train,TCR,Thrisur,14:27,14:30,340.0,1,MTWTFSS
16605,Train,CKI,Chalakudi,14:59,15:00,370.0,1,MTWTFSS
16605,Train,AWY,Aluva,15:38,15:40,394.0,1,MTWTFSS
16605,Train,ERS,Ernakulam Jn,16:15,16:20,414.0,1,MTWTFSS
16605,Train,TUVR,Turavur,16:44,16:45,437.0,1,MTWTFSS
16605,Train,SRTL,Cherthala,16:59,17:00,447.0,1,MTWTFSS
16605,Train,ALLP,Alleppey,17:45,17:48,471.0,1,MTWTFSS
16605,Train,AMPA,Ambalappuzha,17:59,18:00,483.0,1,MTWTFSS
16605,Train,HAD,Harippad,18:16,18:17,501.0,1,MTWTFSS
16605,Train,KYJ,Kayankulam Jn,18:33,18:35,514.0,1,MTWTFSS
16605,Train,KPY,Karunagapalli,18:48,18:49,528.0,1,MTWTFSS
16605,Train,STKT,Sasthankotta,18:58,18:59,535.0,1,MTWTFSS
16605,Train,QLN,Kollam Jn,19:35,19:38,555.0,1,MTWTFSS
16605,Train,VAK,Varkalasivagiri,19:57,19:58,578.0,1,MTWTFSS
16605,Train,TVC,Trivandrum Cntl,21:15,--,619.0,1,MTWTFSS
16606,Train,TVC,Trivandrum Cntl,--,03:40,0.0,1,MTWTFSS
16606,Train,VAK,Varkalasivagiri,04:13,04:14,41.0,1,MTWTFSS
16606,Train,QLN,Kollam Jn,04:35,04:38,65.0,1,MTWTFSS
16606,Train,STKT,Sasthankotta,04:56,04:57,85.0,1,MTWTFSS
16606,Train,KPY,Karunagapalli,05:17,05:18,92.0,1,MTWTFSS
16606,Train,KYJ,Kayankulam Jn,05:32,05:34,106.0,1,MTWTFSS
16606,Train,HAD,Harippad,05:47,05:48,119.0,1,MTWTFSS
16606,Train,AMPA,Ambalappuzha,06:03,06:04,137.0,1,MTWTFSS
16606,Train,ALLP,Alleppey,06:15,06:18,149.0,1,MTWTFSS
16606,Train,SRTL,Cherthala,06:45,06:46,173.0,1,MTWTFSS
16606,Train,TUVR,Turavur,06:56,06:57,183.0,1,MTWTFSS
16606,Train,ERS,Ernakulam Jn,07:35,07:40,206.0,1,MTWTFSS
16606,Train,AWY,Aluva,08:03,08:05,225.0,1,MTWTFSS
16606,Train,CKI,Chalakudi,08:28,08:29,250.0,1,MTWTFSS
16606,Train,TCR,Thrisur,08:57,09:00,280.0,1,MTWTFSS
16606,Train,SRR,Shoranur Jn,10:40,10:45,313.0,1,MTWTFSS
16606,Train,PTB,Pattambi,10:59,11:00,324.0,1,MTWTFSS
16606,Train,KTU,Kuttippuram,11:19,11:20,343.0,1,MTWTFSS
16606,Train,TIR,Tirur,11:33,11:35,358.0,1,MTWTFSS
16606,Train,TA,Tanur,11:41,11:42,366.0,1,MTWTFSS
16606,Train,PGI,Parpanangadi,11:49,11:50,374.0,1,MTWTFSS
16606,Train,VLI,Vallikunnu,11:55,11:56,379.0,1,MTWTFSS
16606,Train,FK,Ferok,12:09,12:10,389.0,1,MTWTFSS
16606,Train,CLT,Kozhikkode,12:32,12:35,399.0,1,MTWTFSS
16606,Train,QLD,Quilandi,12:56,12:57,423.0,1,MTWTFSS
16606,Train,PYOL,PAYYOLI,13:09,13:10,436.0,1,MTWTFSS
16606,Train,BDJ,Vadakara,13:19,13:20,445.0,1,MTWTFSS
16606,Train,MAHE,Mahe,13:34,13:35,458.0,1,MTWTFSS
16606,Train,TLY,Thalassery,13:43,13:45,467.0,1,MTWTFSS
16606,Train,CAN,Kannur,14:12,14:15,488.0,1,MTWTFSS
16606,Train,VAPM,Valapattanam,14:24,14:25,495.0,1,MTWTFSS
16606,Train,PAZ,Payangadi,14:37,14:38,510.0,1,MTWTFSS
16606,Train,PAY,Payyanur,14:49,14:50,521.0,1,MTWTFSS
16606,Train,CHV,Charvattur,15:04,15:05,536.0,1,MTWTFSS
16606,Train,NLE,Nileshwar,15:14,15:15,541.0,1,MTWTFSS
16606,Train,KZE,Kanhangad,15:24,15:25,551.0,1,MTWTFSS
16606,Train,KGQ,Kasaragod,15:44,15:45,574.0,1,MTWTFSS
16606,Train,KMQ,Kumbla,15:54,15:55,586.0,1,MTWTFSS
16606,Train,MJS,Manjeshwar,16:09,16:10,602.0,1,MTWTFSS
16606,Train,MAQ,Mangaluru Cntl,17:40,--,619.0,1,MTWTFSS
16609,Train,TCR,Thrisur,--,06:45,0.0,1,MTWTFSS
16609,Train,PNQ,Punkunnam,06:49,06:50,2.0,1,MTWTFSS
16609,Train,MGK,MULAGUNNATHUKVU,06:56,06:57,9.0,1,MTWTFSS
16609,Train,WKI,Wadakancheri,07:05,07:06,16.0,1,MTWTFSS
16609,Train,SRR,Shoranur Jn,07:32,07:35,33.0,1,MTWTFSS
16609,Train,KRKD,KARAKAD,07:44,07:45,38.0,1,MTWTFSS
16609,Train,PTB,Pattambi,07:51,07:52,44.0,1,MTWTFSS
16609,Train,PUM,PALLIPPURAM,08:00,08:01,53.0,1,MTWTFSS
16609,Train,KTU,Kuttippuram,08:29,08:30,63.0,1,MTWTFSS
16609,Train,TUA,Tirunnavaya,08:37,08:38,69.0,1,MTWTFSS
16609,Train,TIR,Tirur,08:46,08:47,78.0,1,MTWTFSS
16609,Train,TA,Tanur,08:54,08:55,86.0,1,MTWTFSS
16609,Train,PGI,Parpanangadi,09:02,09:03,94.0,1,MTWTFSS
16609,Train,VLI,Vallikunnu,09:07,09:08,99.0,1,MTWTFSS
16609,Train,KN,Kadalundi,09:13,09:14,104.0,1,MTWTFSS
16609,Train,FK,Ferok,09:23,09:24,109.0,1,MTWTFSS
16609,Train,KUL,KALLAYI,09:32,09:33,117.0,1,MTWTFSS
16609,Train,CLT,Kozhikkode,09:50,09:55,119.0,1,MTWTFSS
16609,Train,WH,West Hill,10:02,10:03,123.0,1,MTWTFSS
16609,Train,ETR,ELATTUR,10:10,10:11,131.0,1,MTWTFSS
16609,Train,QLD,Quilandi,10:21,10:22,143.0,1,MTWTFSS
16609,Train,TKT,TIKKOTTI,10:29,10:30,152.0,1,MTWTFSS
16609,Train,PYOL,PAYYOLI,10:34,10:35,155.0,1,MTWTFSS
16609,Train,BDJ,Vadakara,10:39,10:40,165.0,1,MTWTFSS
16609,Train,MAHE,Mahe,10:54,10:55,178.0,1,MTWTFSS
16609,Train,TLY,Thalassery,11:04,11:05,187.0,1,MTWTFSS
16609,Train,CAN,Kannur,12:30,--,208.0,1,MTWTFSS
16610,Train,MAQ,Mangaluru Cntl,--,05:15,0.0,1,MTWTFSS
16610,Train,MJS,Manjeshwar,05:35,05:36,17.0,1,MTWTFSS
16610,Train,UAA,Uppala,05:42,05:43,23.0,1,MTWTFSS
16610,Train,KMQ,Kumbla,05:51,05:52,33.0,1,MTWTFSS
16610,Train,KGQ,Kasaragod,06:01,06:02,45.0,1,MTWTFSS
16610,Train,KQK,Kotikulam,06:11,06:12,55.0,1,MTWTFSS
16610,Train,BFR,Bekal Fort,06:16,06:17,60.0,1,MTWTFSS
16610,Train,KZE,Kanhangad,06:25,06:26,69.0,1,MTWTFSS
16610,Train,NLE,Nileshwar,06:35,06:36,78.0,1,MTWTFSS
16610,Train,CHV,Charvattur,06:41,06:42,83.0,1,MTWTFSS
16610,Train,TKQ,Trikarpur,06:48,06:49,92.0,1,MTWTFSS
16610,Train,PAY,Payyanur,06:57,06:58,98.0,1,MTWTFSS
16610,Train,ELM,Elimala,07:03,07:04,101.0,1,MTWTFSS
16610,Train,PAZ,Payangadi,07:10,07:11,110.0,1,MTWTFSS
16610,Train,KPQ,Kannapuram,07:17,07:18,117.0,1,MTWTFSS
16610,Train,PPNS,PAPPINISSERI,07:23,07:24,123.0,1,MTWTFSS
16610,Train,VAPM,Valapattanam,07:27,07:28,125.0,1,MTWTFSS
16610,Train,CAN,Kannur,07:47,07:50,132.0,1,MTWTFSS
16610,Train,CS,Cannanore South,08:09,08:10,135.0,1,MTWTFSS
16610,Train,ETK,Etakkot,08:17,08:18,144.0,1,MTWTFSS
16610,Train,TLY,Thalassery,08:26,08:27,152.0,1,MTWTFSS
16610,Train,JGE,Jgnth Tmpl Gte,08:31,08:32,155.0,1,MTWTFSS
16610,Train,MAHE,Mahe,08:36,08:37,161.0,1,MTWTFSS
16610,Train,BDJ,Vadakara,08:48,08:49,174.0,1,MTWTFSS
16610,Train,PYOL,PAYYOLI,08:55,08:56,184.0,1,MTWTFSS
16610,Train,TKT,TIKKOTTI,09:03,09:04,187.0,1,MTWTFSS
16610,Train,QLD,Quilandi,09:13,09:14,196.0,1,MTWTFSS
16610,Train,ETR,ELATTUR,09:24,09:25,209.0,1,MTWTFSS
16610,Train,WH,West Hill,09:32,09:33,216.0,1,MTWTFSS
16610,Train,CLT,Kozhikkode,10:07,10:10,221.0,1,MTWTFSS
16610,Train,FK,Ferok,10:25,10:26,231.0,1,MTWTFSS
16610,Train,PGI,Parpanangadi,10:41,10:42,246.0,1,MTWTFSS
16610,Train,TA,Tanur,10:50,10:51,254.0,1,MTWTFSS
16610,Train,TIR,Tirur,10:59,11:00,262.0,1,MTWTFSS
16610,Train,KTU,Kuttippuram,11:12,11:13,277.0,1,MTWTFSS
16610,Train,PTB,Pattambi,11:31,11:32,295.0,1,MTWTFSS
16610,Train,SRR,Shoranur Jn,11:47,11:50,307.0,1,MTWTFSS
16610,Train,OTP,Ottappalam,12:08,12:10,320.0,1,MTWTFSS
16610,Train,PGT,Palakkad Jn,13:05,--,351.0,1,MTWTFSS
16629,Train,TVC,Trivandrum Cntl,--,18:40,0.0,1,MTWTFSS
16629,Train,KZK,Kazhakuttam,18:55,18:56,14.0,1,MTWTFSS
16629,Train,MQU,Murukkampuzha,19:06,19:07,22.0,1,MTWTFSS
16629,Train,CRY,Chirayinkeezh,19:12,19:13,29.0,1,MTWTFSS
16629,Train,KVU,Kadakavur,19:18,19:19,32.0,1,MTWTFSS
16629,Train,VAK,Varkalasivagiri,19:31,19:32,41.0,1,MTWTFSS
16629,Train,PVU,Paravur,19:43,19:44,53.0,1,MTWTFSS
16629,Train,QLN,Kollam Jn,20:00,20:03,65.0,1,MTWTFSS
16629,Train,STKT,Sasthankotta,20:21,20:22,85.0,1,MTWTFSS
16629,Train,KPY,Karunagapalli,20:32,20:33,92.0,1,MTWTFSS
16629,Train,KYJ,Kayankulam Jn,20:58,21:00,106.0,1,MTWTFSS
16629,Train,MVLK,Mavelikara,21:09,21:10,114.0,1,MTWTFSS
16629,Train,CNGR,Chengannur,21:22,21:24,126.0,1,MTWTFSS
16629,Train,TRVL,Tiruvalla,21:33,21:34,135.0,1,MTWTFSS
16629,Train,CGY,Changanaseri,21:42,21:43,143.0,1,MTWTFSS
16629,Train,KTYM,Kottayam,22:12,22:15,161.0,1,MTWTFSS
16629,Train,PVRD,Piravam Road,22:49,22:50,192.0,1,MTWTFSS
16629,Train,TRTR,Triupunittura,23:22,23:23,211.0,1,MTWTFSS
16629,Train,ERN,Ernakulam Town,23:50,23:55,223.0,1,MTWTFSS
16629,Train,AWY,Aluva,00:33,00:35,240.0,1,MTWTFSS
16629,Train,AFK,Angamali,00:44,00:45,249.0,1,MTWTFSS
16629,Train,CKI,Chalakudi,00:59,01:00,264.0,1,MTWTFSS
16629,Train,TCR,Thrisur,01:32,01:35,295.0,1,MTWTFSS
16629,Train,SRR,Shoranur Jn,02:35,02:40,327.0,1,MTWTFSS
16629,Train,PTB,Pattambi,02:55,02:56,339.0,1,MTWTFSS
16629,Train,KTU,Kuttippuram,03:09,03:10,357.0,1,MTWTFSS
16629,Train,TIR,Tirur,03:24,03:25,372.0,1,MTWTFSS
16629,Train,TA,Tanur,03:32,03:33,380.0,1,MTWTFSS
16629,Train,PGI,Parpanangadi,03:40,03:41,388.0,1,MTWTFSS
16629,Train,FK,Ferok,04:14,04:15,403.0,1,MTWTFSS
16629,Train,CLT,Kozhikkode,04:42,04:45,413.0,1,MTWTFSS
16629,Train,QLD,Quilandi,05:09,05:10,438.0,1,MTWTFSS
16629,Train,BDJ,Vadakara,05:38,05:40,460.0,1,MTWTFSS
16629,Train,MAHE,Mahe,05:54,05:55,472.0,1,MTWTFSS
16629,Train,TLY,Thalassery,06:08,06:10,482.0,1,MTWTFSS
16629,Train,CAN,Kannur,06:37,06:40,502.0,1,MTWTFSS
16629,Train,VAPM,Valapattanam,06:49,06:50,509.0,1,MTWTFSS
16629,Train,KPQ,Kannapuram,06:56,06:57,517.0,1,MTWTFSS
16629,Train,PAZ,Payangadi,07:04,07:05,524.0,1,MTWTFSS
16629,Train,ELM,Elimala,07:11,07:12,531.0,1,MTWTFSS
16629,Train,PAY,Payyanur,07:19,07:20,536.0,1,MTWTFSS
16629,Train,TKQ,Trikarpur,07:26,07:27,542.0,1,MTWTFSS
16629,Train,CHV,Charvattur,07:34,07:35,551.0,1,MTWTFSS
16629,Train,NLE,Nileshwar,07:44,07:45,556.0,1,MTWTFSS
16629,Train,KZE,Kanhangad,07:53,07:55,565.0,1,MTWTFSS
16629,Train,BFR,Bekal Fort,08:01,08:02,574.0,1,MTWTFSS
16629,Train,KQK,Kotikulam,08:09,08:10,579.0,1,MTWTFSS
16629,Train,KGQ,Kasaragod,08:23,08:25,588.0,1,MTWTFSS
16629,Train,KMQ,Kumbla,08:39,08:40,600.0,1,MTWTFSS
16629,Train,UAA,Uppala,08:49,08:50,610.0,1,MTWTFSS
16629,Train,MJS,Manjeshwar,08:59,09:00,617.0,1,MTWTFSS
16629,Train,ULL,Ullal,09:09,09:10,625.0,1,MTWTFSS
16629,Train,MAQ,Mangaluru Cntl,10:15,--,634.0,1,MTWTFSS
16630,Train,MAQ,Mangaluru Cntl,--,18:15,0.0,1,MTWTFSS
16630,Train,ULL,Ullal,18:31,18:32,9.0,1,MTWTFSS
16630,Train,MJS,Manjeshwar,18:40,18:41,17.0,1,MTWTFSS
16630,Train,UAA,Uppala,18:47,18:48,24.0,1,MTWTFSS
16630,Train,KMQ,Kumbla,18:59,19:00,34.0,1,MTWTFSS
16630,Train,KGQ,Kasaragod,19:09,19:10,46.0,1,MTWTFSS
16630,Train,KQK,Kotikulam,19:19,19:20,56.0,1,MTWTFSS
16630,Train,BFR,Bekal Fort,19:26,19:27,61.0,1,MTWTFSS
16630,Train,KZE,Kanhangad,19:33,19:35,69.0,1,MTWTFSS
16630,Train,NLE,Nileshwar,19:44,19:45,79.0,1,MTWTFSS
16630,Train,CHV,Charvattur,19:51,19:52,84.0,1,MTWTFSS
16630,Train,TKQ,Trikarpur,19:59,20:00,92.0,1,MTWTFSS
16630,Train,PAY,Payyanur,20:08,20:10,98.0,1,MTWTFSS
16630,Train,ELM,Elimala,20:16,20:17,103.0,1,MTWTFSS
16630,Train,PAZ,Payangadi,20:24,20:25,110.0,1,MTWTFSS
16630,Train,KPQ,Kannapuram,20:31,20:32,118.0,1,MTWTFSS
16630,Train,VAPM,Valapattanam,20:39,20:40,125.0,1,MTWTFSS
16630,Train,CAN,Kannur,20:52,20:55,132.0,1,MTWTFSS
16630,Train,TLY,Thalassery,21:13,21:15,153.0,1,MTWTFSS
16630,Train,MAHE,Mahe,21:24,21:25,162.0,1,MTWTFSS
16630,Train,BDJ,Vadakara,21:38,21:40,175.0,1,MTWTFSS
16630,Train,QLD,Quilandi,21:59,22:00,197.0,1,MTWTFSS
16630,Train,CLT,Kozhikkode,22:25,22:30,221.0,1,MTWTFSS
16630,Train,FK,Ferok,22:44,22:45,231.0,1,MTWTFSS
16630,Train,PGI,Parpanangadi,23:04,23:05,246.0,1,MTWTFSS
16630,Train,TA,Tanur,23:14,23:15,254.0,1,MTWTFSS
16630,Train,TIR,Tirur,23:23,23:25,262.0,1,MTWTFSS
16630,Train,KTU,Kuttippuram,23:37,23:38,277.0,1,MTWTFSS
16630,Train,PTB,Pattambi,23:57,23:58,296.0,1,MTWTFSS
16630,Train,SRR,Shoranur Jn,00:35,00:40,307.0,1,MTWTFSS
16630,Train,TCR,Thrisur,01:25,01:28,340.0,1,MTWTFSS
16630,Train,CKI,Chalakudi,01:55,01:56,370.0,1,MTWTFSS
16630,Train,AFK,Angamali,02:13,02:14,385.0,1,MTWTFSS
16630,Train,AWY,Aluva,02:26,02:28,394.0,1,MTWTFSS
16630,Train,ERN,Ernakulam Town,03:00,03:05,411.0,1,MTWTFSS
16630,Train,PVRD,Piravam Road,03:38,03:39,443.0,1,MTWTFSS
16630,Train,KTYM,Kottayam,04:10,04:13,474.0,1,MTWTFSS
16630,Train,CGY,Changanaseri,04:30,04:31,491.0,1,MTWTFSS
16630,Train,TRVL,Tiruvalla,04:40,04:41,499.0,1,MTWTFSS
16630,Train,CNGR,Chengannur,04:51,04:53,508.0,1,MTWTFSS
16630,Train,MVLK,Mavelikara,05:05,05:06,521.0,1,MTWTFSS
16630,Train,KYJ,Kayankulam Jn,05:20,05:22,529.0,1,MTWTFSS
16630,Train,KPY,Karunagapalli,05:37,05:38,542.0,1,MTWTFSS
16630,Train,STKT,Sasthankotta,05:47,05:48,550.0,1,MTWTFSS
16630,Train,QLN,Kollam Jn,06:20,06:23,569.0,1,MTWTFSS
16630,Train,PVU,Paravur,06:34,06:35,582.0,1,MTWTFSS
16630,Train,VAK,Varkalasivagiri,06:47,06:48,593.0,1,MTWTFSS
16630,Train,KVU,Kadakavur,06:58,06:59,602.0,1,MTWTFSS
16630,Train,CRY,Chirayinkeezh,07:04,07:05,605.0,1,MTWTFSS
16630,Train,MQU,Murukkampuzha,07:14,07:15,613.0,1,MTWTFSS
16630,Train,KZK,Kazhakuttam,07:25,07:26,621.0,1,MTWTFSS
16630,Train,TVP,Trivandrum Pett,07:31,07:32,631.0,1,MTWTFSS
16630,Train,TVC,Trivandrum Cntl,08:30,--,634.0,1,MTWTFSS
16649,Train,MAQ,Mangaluru Cntl,--,05:00,0.0,1,MTWTFSS
16649,Train,MJS,Manjeshwar,05:22,05:23,17.0,1,MTWTFSS
16649,Train,KGQ,Kasaragod,05:39,05:40,46.0,1,MTWTFSS
16649,Train,KZE,Kanhangad,05:58,06:00,69.0,1,MTWTFSS
16649,Train,NLE,Nileshwar,06:09,06:10,79.0,1,MTWTFSS
16649,Train,CHV,Charvattur,06:17,06:18,84.0,1,MTWTFSS
16649,Train,PAY,Payyanur,06:30,06:31,98.0,1,MTWTFSS
16649,Train,PAZ,Payangadi,06:40,06:41,110.0,1,MTWTFSS
16649,Train,KPQ,Kannapuram,06:49,06:50,118.0,1,MTWTFSS
16649,Train,CAN,Kannur,07:02,07:05,132.0,1,MTWTFSS
16649,Train,TLY,Thalassery,07:24,07:25,153.0,1,MTWTFSS
16649,Train,MAHE,Mahe,07:32,07:33,162.0,1,MTWTFSS
16649,Train,BDJ,Vadakara,07:44,07:45,175.0,1,MTWTFSS
16649,Train,QLD,Quilandi,08:04,08:05,197.0,1,MTWTFSS
16649,Train,CLT,Kozhikkode,08:27,08:30,221.0,1,MTWTFSS
16649,Train,FK,Ferok,08:49,08:50,231.0,1,MTWTFSS
16649,Train,VLI,Vallikunnu,08:59,09:00,241.0,1,MTWTFSS
16649,Train,PGI,Parpanangadi,09:09,09:10,246.0,1,MTWTFSS
16649,Train,TA,Tanur,09:19,09:20,254.0,1,MTWTFSS
16649,Train,TIR,Tirur,09:28,09:30,262.0,1,MTWTFSS
16649,Train,KTU,Kuttippuram,09:49,09:50,277.0,1,MTWTFSS
16649,Train,PTB,Pattambi,10:09,10:10,296.0,1,MTWTFSS
16649,Train,SRR,Shoranur Jn,10:45,10:50,307.0,1,MTWTFSS
16649,Train,WKI,Wadakancheri,11:14,11:15,323.0,1,MTWTFSS
16649,Train,TCR,Thrisur,11:32,11:35,340.0,1,MTWTFSS
16649,Train,PUK,Pudukad,11:52,11:53,353.0,1,MTWTFSS
16649,Train,IJK,Irinjalakuda,12:05,12:06,364.0,1,MTWTFSS
16649,Train,CKI,Chalakudi,12:13,12:14,370.0,1,MTWTFSS
16649,Train,AFK,Angamali,12:34,12:35,385.0,1,MTWTFSS
16649,Train,AWY,Aluva,12:55,12:57,394.0,1,MTWTFSS
16649,Train,ERN,Ernakulam Town,13:50,13:55,411.0,1,MTWTFSS
16649,Train,TRTR,Triupunittura,14:25,14:26,424.0,1,MTWTFSS
16649,Train,PVRD,Piravam Road,14:48,14:49,443.0,1,MTWTFSS
16649,Train,VARD,Vaikom,14:55,14:56,449.0,1,MTWTFSS
16649,Train,ETM,Ettumanur,15:12,15:13,463.0,1,MTWTFSS
16649,Train,KTYM,Kottayam,15:25,15:28,474.0,1,MTWTFSS
16649,Train,CGY,Changanaseri,15:46,15:47,491.0,1,MTWTFSS
16649,Train,TRVL,Tiruvalla,15:56,15:57,499.0,1,MTWTFSS
16649,Train,CNGR,Chengannur,16:07,16:09,508.0,1,MTWTFSS
16649,Train,MVLK,Mavelikara,16:21,16:22,521.0,1,MTWTFSS
16649,Train,KYJ,Kayankulam Jn,16:30,16:32,529.0,1,MTWTFSS
16649,Train,KPY,Karunagapalli,16:46,16:47,542.0,1,MTWTFSS
16649,Train,STKT,Sasthankotta,16:57,16:58,550.0,1,MTWTFSS
16649,Train,QLN,Kollam Jn,17:20,17:23,569.0,1,MTWTFSS
16649,Train,PVU,Paravur,17:33,17:34,582.0,1,MTWTFSS
16649,Train,VAK,Varkalasivagiri,17:44,17:45,593.0,1,MTWTFSS
16649,Train,CRY,Chirayinkeezh,17:59,18:00,605.0,1,MTWTFSS
16649,Train,KZK,Kazhakuttam,18:12,18:13,621.0,1,MTWTFSS
16649,Train,TVP,Trivandrum Pett,18:24,18:25,631.0,1,MTWTFSS
16649,Train,TVC,Trivandrum Cntl,18:32,18:37,634.0,1,MTWTFSS
16649,Train,NYY,Neyyattinkara,18:59,19:00,651.0,1,MTWTFSS
16649,Train,PASA,Parashshala,19:17,19:18,663.0,1,MTWTFSS
16649,Train,KZT,Kulitthurai,19:27,19:28,672.0,1,MTWTFSS
16649,Train,ERL,Eraniel,19:44,19:45,687.0,1,MTWTFSS
16649,Train,NJT,Nager Coil Town,19:56,19:57,700.0,1,MTWTFSS
16649,Train,NCJ,Nagercoil Jn,20:20,20:23,705.0,1,MTWTFSS
16649,Train,CAPE,Kanyakumari,21:30,--,720.0,1,MTWTFSS
16650,Train,CAPE,Kanyakumari,--,03:45,0.0,1,MTWTFSS
16650,Train,NCJ,Nagercoil Jn,04:05,04:10,16.0,1,MTWTFSS
16650,Train,NJT,Nager Coil Town,04:17,04:18,21.0,1,MTWTFSS
16650,Train,ERL,Eraniel,04:35,04:36,34.0,1,MTWTFSS
16650,Train,KZT,Kulitthurai,04:51,04:52,49.0,1,MTWTFSS
16650,Train,PASA,Parashshala,05:02,05:03,57.0,1,MTWTFSS
16650,Train,NYY,Neyyattinkara,05:15,05:16,70.0,1,MTWTFSS
16650,Train,TVC,Trivandrum Cntl,06:10,06:15,87.0,1,MTWTFSS
16650,Train,KZK,Kazhakuttam,06:30,06:31,100.0,1,MTWTFSS
16650,Train,CRY,Chirayinkeezh,06:42,06:43,116.0,1,MTWTFSS
16650,Train,VAK,Varkalasivagiri,06:57,06:58,128.0,1,MTWTFSS
16650,Train,PVU,Paravur,07:09,07:10,139.0,1,MTWTFSS
16650,Train,QLN,Kollam Jn,07:22,07:25,152.0,1,MTWTFSS
16650,Train,STKT,Sasthankotta,07:43,07:44,171.0,1,MTWTFSS
16650,Train,KPY,Karunagapalli,07:54,07:55,179.0,1,MTWTFSS
16650,Train,KYJ,Kayankulam Jn,08:10,08:12,192.0,1,MTWTFSS
16650,Train,MVLK,Mavelikara,08:21,08:22,200.0,1,MTWTFSS
16650,Train,CNGR,Chengannur,08:34,08:36,213.0,1,MTWTFSS
16650,Train,TRVL,Tiruvalla,08:45,08:46,222.0,1,MTWTFSS
16650,Train,CGY,Changanaseri,08:54,08:55,230.0,1,MTWTFSS
16650,Train,KTYM,Kottayam,09:17,09:20,247.0,1,MTWTFSS
16650,Train,ETM,Ettumanur,09:31,09:32,258.0,1,MTWTFSS
16650,Train,VARD,Vaikom,09:49,09:50,272.0,1,MTWTFSS
16650,Train,PVRD,Piravam Road,09:57,09:58,278.0,1,MTWTFSS
16650,Train,TRTR,Triupunittura,10:23,10:24,297.0,1,MTWTFSS
16650,Train,ERN,Ernakulam Town,10:50,10:55,310.0,1,MTWTFSS
16650,Train,AWY,Aluva,11:27,11:29,326.0,1,MTWTFSS
16650,Train,AFK,Angamali,11:39,11:40,336.0,1,MTWTFSS
16650,Train,CKI,Chalakudi,11:54,11:55,351.0,1,MTWTFSS
16650,Train,IJK,Irinjalakuda,12:04,12:05,357.0,1,MTWTFSS
16650,Train,PUK,Pudukad,12:17,12:18,368.0,1,MTWTFSS
16650,Train,TCR,Thrisur,12:37,12:40,381.0,1,MTWTFSS
16650,Train,WKI,Wadakancheri,12:59,13:00,398.0,1,MTWTFSS
16650,Train,SRR,Shoranur Jn,14:00,14:05,414.0,1,MTWTFSS
16650,Train,PTB,Pattambi,14:23,14:24,425.0,1,MTWTFSS
16650,Train,KTU,Kuttippuram,14:41,14:42,444.0,1,MTWTFSS
16650,Train,TIR,Tirur,14:55,14:57,459.0,1,MTWTFSS
16650,Train,TA,Tanur,15:04,15:05,467.0,1,MTWTFSS
16650,Train,PGI,Parpanangadi,15:11,15:12,475.0,1,MTWTFSS
16650,Train,VLI,Vallikunnu,15:17,15:18,480.0,1,MTWTFSS
16650,Train,FK,Ferok,15:31,15:32,490.0,1,MTWTFSS
16650,Train,CLT,Kozhikkode,16:25,17:00,500.0,1,MTWTFSS
16650,Train,QLD,Quilandi,17:18,17:19,524.0,1,MTWTFSS
16650,Train,BDJ,Vadakara,17:36,17:37,546.0,1,MTWTFSS
16650,Train,MAHE,Mahe,17:52,17:53,559.0,1,MTWTFSS
16650,Train,TLY,Thalassery,18:02,18:03,568.0,1,MTWTFSS
16650,Train,CAN,Kannur,18:26,18:29,589.0,1,MTWTFSS
16650,Train,KPQ,Kannapuram,18:41,18:42,603.0,1,MTWTFSS
16650,Train,PAZ,Payangadi,18:50,18:51,611.0,1,MTWTFSS
16650,Train,PAY,Payyanur,19:03,19:04,622.0,1,MTWTFSS
16650,Train,CHV,Charvattur,19:17,19:18,637.0,1,MTWTFSS
16650,Train,NLE,Nileshwar,19:28,19:29,642.0,1,MTWTFSS
16650,Train,KZE,Kanhangad,19:39,19:40,652.0,1,MTWTFSS
16650,Train,KGQ,Kasaragod,19:57,19:58,675.0,1,MTWTFSS
